student_email,student_roll,university,department,semester,course_code,course_title,course_type,credits,attendance_10,assignments_10,final_60,total_80,letter_grade,grade_point_4
2103004@student.ruet.ac.bd,2103004,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.7,5.7,29.5,43.9,D,2.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.3,4.7,35.8,48.9,C+,2.50
2103004@student.ruet.ac.bd,2103004,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.2,4.0,37.3,48.5,C+,2.50
2103004@student.ruet.ac.bd,2103004,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.3,4.1,25.6,39.1,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,7.2,4.0,32.5,43.6,D,2.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,8.8,7.8,36.5,53.0,B-,2.75
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,5.8,7.3,12.7,25.8,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,8.2,7.5,16.7,32.4,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,6.3,4.9,32.8,43.9,D,2.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,7.7,6.7,22.6,36.9,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,5.9,4.2,14.8,25.0,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,7.6,6.3,44.7,58.6,B,3.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,6.1,6.3,34.1,46.5,C,2.25
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,7.5,7.1,23.0,37.6,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,7.7,7.8,35.2,50.7,C+,2.50
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.0,5.2,25.8,38.9,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,6.5,6.3,34.4,47.2,C,2.25
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,5.7,6.6,27.8,40.1,D,2.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.0,6.1,39.7,53.8,B-,2.75
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.5,5.2,31.4,45.1,C,2.25
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,8.4,7.5,37.5,53.5,B-,2.75
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,8.1,6.9,23.1,38.1,F,0.00
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,4.9,6.2,43.1,54.2,B-,2.75
2103004@student.ruet.ac.bd,2103004,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,6.9,6.8,30.5,44.2,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,9.6,6.9,40.2,56.7,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,7.6,7.3,38.6,53.6,B-,2.75
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,6.6,9.7,33.1,49.5,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,8.6,8.4,34.1,51.1,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,9.6,5.8,32.1,47.6,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,8.1,7.8,40.6,56.5,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,8.2,6.1,43.6,57.9,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,9.3,6.4,33.9,49.5,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,7.7,7.9,36.4,52.0,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,9.2,7.3,31.2,47.7,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,8.8,8.1,33.6,50.5,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,10.0,9.1,38.5,57.6,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,8.4,9.3,30.5,48.2,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.5,7.9,26.0,42.3,D,2.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,10.0,8.6,20.3,38.9,F,0.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,7.4,8.1,40.9,56.4,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,10.0,6.9,32.4,49.2,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,7.0,10.0,21.3,38.3,F,0.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,7.0,8.1,39.1,54.3,B-,2.75
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,8.1,8.6,39.1,55.8,B-,2.75
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,7.0,9.0,42.7,58.7,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,7.9,9.3,23.4,40.5,D,2.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,8.7,9.0,39.3,57.0,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,6.7,6.6,34.1,47.5,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,6.3,8.3,29.9,44.5,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,8.9,7.4,52.6,68.9,A,3.75
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,7.5,6.6,8.4,22.5,F,0.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,9.6,8.8,35.7,54.1,B-,2.75
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,6.4,9.4,37.9,53.7,B-,2.75
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,8.5,8.2,43.4,60.1,B+,3.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,7.7,10.0,47.6,65.3,A-,3.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,7.5,8.6,35.8,51.9,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,7.3,7.3,35.8,50.4,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,7.7,9.6,41.1,58.4,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,7.1,10.0,55.6,72.7,A+,4.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,8.1,9.3,29.8,47.2,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.0,8.0,43.8,59.8,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,7.7,9.0,28.6,45.3,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,9.8,8.1,40.3,58.2,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.7,9.0,23.0,41.7,D,2.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,8.6,7.8,23.2,39.7,F,0.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,7.6,6.9,27.1,41.6,D,2.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,10.0,7.8,42.7,60.5,B+,3.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,9.4,9.6,32.5,51.4,C+,2.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.2,9.2,29.5,46.9,C,2.25
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.4,9.2,24.8,42.4,D,2.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,7.9,9.3,40.8,58.0,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,8.6,10.0,45.9,64.4,A-,3.50
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,8.5,9.1,39.5,57.1,B,3.00
2103005@student.ruet.ac.bd,2103005,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,9.0,8.1,33.9,51.0,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,7.7,8.6,16.9,33.3,F,0.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,8.1,9.9,30.5,48.5,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.2,8.0,43.1,59.3,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,7.7,8.9,41.5,58.1,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,8.7,8.9,40.5,58.1,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,8.6,9.8,37.2,55.6,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,8.4,9.0,37.1,54.5,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,8.9,10.0,50.9,69.8,A,3.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,9.4,10.0,41.6,61.0,B+,3.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,8.5,9.7,30.5,48.8,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,9.6,7.6,36.1,53.3,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,6.8,10.0,45.9,62.7,B+,3.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,7.6,8.8,34.6,51.0,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,9.3,10.0,37.1,56.4,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,10.0,9.5,31.5,51.0,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,8.7,8.1,38.6,55.4,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,8.5,9.3,22.7,40.4,D,2.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,6.6,9.1,35.9,51.6,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,8.2,6.6,40.4,55.2,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,9.0,8.4,27.7,45.1,C,2.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,8.1,9.0,36.1,53.2,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,5.9,9.4,44.7,59.9,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,9.3,10.0,40.1,59.4,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,9.7,10.0,17.7,37.4,F,0.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,6.9,8.4,39.0,54.3,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,8.3,9.5,55.0,72.8,A+,4.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.2,7.8,32.1,48.1,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.0,9.8,33.9,51.7,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,9.2,8.7,36.7,54.6,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,8.1,8.5,41.7,58.4,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,7.8,8.4,37.1,53.3,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,8.6,9.1,40.6,58.3,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,8.9,7.7,40.6,57.3,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,7.5,8.5,39.2,55.3,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,8.4,7.1,31.4,46.8,C,2.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,6.7,8.9,46.4,62.0,B+,3.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,9.3,9.0,45.9,64.1,A-,3.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,9.2,10.0,33.1,52.2,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.1,8.4,38.8,55.3,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.3,9.8,36.2,55.2,B-,2.75
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,7.4,7.6,41.3,56.4,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,6.4,9.7,35.2,51.3,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,9.0,8.4,41.3,58.7,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,8.8,8.1,29.8,46.7,C,2.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,9.0,9.8,30.8,49.6,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,10.0,9.9,42.1,62.0,B+,3.25
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,8.2,10.0,33.4,51.6,C+,2.50
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,9.4,8.3,41.8,59.4,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,8.5,10.0,38.9,57.4,B,3.00
2103006@student.ruet.ac.bd,2103006,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,10.0,10.0,42.2,62.2,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,10.0,4.8,51.5,66.3,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,10.0,7.5,50.1,67.6,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,10.0,5.5,40.1,55.6,B-,2.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,9.4,7.0,50.6,67.0,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,10.0,6.2,51.3,67.6,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,10.0,5.7,55.1,70.8,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,10.0,6.5,46.1,62.5,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,8.7,8.3,49.0,66.0,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,10.0,5.5,53.0,68.5,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,9.0,5.8,58.2,73.0,A+,4.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,7.4,6.8,54.2,68.4,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,9.2,6.4,52.7,68.3,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,8.5,5.6,39.4,53.5,B-,2.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.3,8.0,53.6,69.9,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,9.9,6.6,45.7,62.1,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,10.0,8.4,48.1,66.5,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,8.6,6.5,38.9,54.1,B-,2.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,9.0,6.6,60.0,75.6,A+,4.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,6.8,3.5,44.5,54.8,B-,2.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,9.9,5.6,42.6,58.1,B,3.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,8.6,6.4,46.5,61.5,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,7.2,7.1,53.6,67.9,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,10.0,7.6,43.3,60.8,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,9.3,6.7,60.0,76.1,A+,4.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,10.0,7.3,50.0,67.3,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,10.0,6.4,47.1,63.5,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,9.3,7.4,41.4,58.1,B,3.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,9.9,7.3,51.5,68.7,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.7,7.2,55.2,70.1,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.5,6.4,56.7,72.7,A+,4.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,10.0,6.8,51.3,68.1,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.4,8.7,52.8,70.9,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,10.0,7.2,51.8,69.0,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,7.7,7.8,43.7,59.2,B,3.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,10.0,7.0,42.8,59.8,B,3.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,8.2,8.3,48.0,64.5,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.1,7.1,52.8,68.0,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,10.0,7.9,53.9,71.8,A,3.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.7,7.1,25.3,41.1,D,2.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,8.2,6.7,46.0,60.9,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,10.0,9.2,60.0,79.2,A+,4.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,9.1,6.4,35.5,51.0,C+,2.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,10.0,5.4,59.8,75.2,A+,4.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,9.5,6.1,36.2,51.8,C+,2.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,9.3,5.2,35.2,49.7,C+,2.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,10.0,6.7,46.8,63.4,B+,3.25
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,9.5,3.4,45.3,58.3,B,3.00
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,10.0,8.4,37.4,55.7,B-,2.75
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,10.0,6.0,51.4,67.4,A-,3.50
2103007@student.ruet.ac.bd,2103007,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,10.0,9.3,53.9,73.2,A+,4.00
2103008@student.ruet.ac.bd,2103008,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,10.0,5.6,28.6,44.2,C,2.25
2103008@student.ruet.ac.bd,2103008,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,10.0,7.4,41.7,59.1,B,3.00
2103008@student.ruet.ac.bd,2103008,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.2,5.1,27.7,40.9,D,2.00
